,Code_AL,ID_AL,Code_SA,ID_SA,Code_DA,ID_DA,Codeshare,Stops,Code_PT
57126,AL2,AL2,MHH,1930,FLL,3533,Y,0,SF3
57127,AL2,AL2,MHH,1930,JAX,3712,Y,0,SF3
57128,AL2,AL2,MHH,1930,MCO,3878,Y,0,SF3
57129,AL2,AL2,MHH,1930,PBI,3722,Y,0,SF3
57130,AL2,AL2,MHT,4011,EWR,3494,Y,0,ERJ DH3 DH2
57131,AL2,AL2,MHT,4011,ORD,3830,Y,0,ERJ CR7
57132,AL2,AL2,MIA,3576,BAQ,2710,Y,0,318 320
57133,AL2,AL2,MIA,3576,BOG,2709,Y,0,330
57134,AL2,AL2,MIA,3576,CLO,2715,Y,0,319 318 320
57135,AL2,AL2,MIA,3576,CTG,2714,Y,0,318 320
57136,AL2,AL2,MIA,3576,DEN,3751,,0,319
57137,AL2,AL2,MIA,3576,EWR,3494,,0,739 738 320 73G
57138,AL2,AL2,MIA,3576,FRA,340,Y,0,388
57139,AL2,AL2,MIA,3576,GUA,1767,Y,0,E90
57140,AL2,AL2,MIA,3576,IAD,3714,,0,319
57141,AL2,AL2,MIA,3576,IAH,3550,,0,739 319 738 73G
57142,AL2,AL2,MIA,3576,LIM,2789,Y,0,330
57143,AL2,AL2,MIA,3576,LIS,1638,Y,0,332 343
57144,AL2,AL2,MIA,3576,MDE,2745,Y,0,319 320
57145,AL2,AL2,MIA,3576,ORD,3830,Y,0,CR7
57146,AL2,AL2,MIA,3576,PTY,1871,,0,738
57147,AL2,AL2,MIA,3576,SAL,1892,Y,0,320 E90
57148,AL2,AL2,MIA,3576,SAP,1772,Y,0,320 E90 319
57149,AL2,AL2,MIA,3576,ZRH,1678,Y,0,333
57150,AL2,AL2,MID,1819,IAH,3550,,0,738 73G
57151,AL2,AL2,MKE,3717,CLE,3486,Y,0,CR7 ERJ
57152,AL2,AL2,MKE,3717,DEN,3751,Y,0,CRJ
57153,AL2,AL2,MKE,3717,EWR,3494,Y,0,ERJ
57154,AL2,AL2,MKE,3717,IAH,3550,Y,0,CRJ ERJ CR7
57155,AL2,AL2,MKE,3717,ORD,3830,Y,0,CRJ
57156,AL2,AL2,MKG,5754,ORD,3830,Y,0,CRJ
57157,AL2,AL2,MLI,4072,DEN,3751,Y,0,ERJ
57158,AL2,AL2,MLI,4072,ORD,3830,Y,0,ER4 CRJ ERJ CR7
57159,AL2,AL2,MLM,1821,IAH,3550,Y,0,ERJ
57160,AL2,AL2,MLU,3732,IAH,3550,Y,0,ERJ
57161,AL2,AL2,MNL,2397,GUM,2246,,0,738
57162,AL2,AL2,MNL,2397,ROR,2256,Y,0,738
57163,AL2,AL2,MOB,3782,IAH,3550,Y,0,ERJ
57164,AL2,AL2,MOB,3782,ORD,3830,Y,0,ERJ
57165,AL2,AL2,MOD,3816,SFO,3469,Y,0,EM2
57166,AL2,AL2,MOT,3498,DEN,3751,Y,0,ERJ CRJ
57167,AL2,AL2,MRY,3948,DEN,3751,Y,0,CRJ
57168,AL2,AL2,MRY,3948,LAX,3484,Y,0,CRJ
57169,AL2,AL2,MRY,3948,SFO,3469,Y,0,EM2
57170,AL2,AL2,MSN,3459,DEN,3751,Y,0,CR7 CRJ ERJ
57171,AL2,AL2,MSN,3459,EWR,3494,Y,0,ERJ
57172,AL2,AL2,MSN,3459,ORD,3830,Y,0,ERJ CR7 CRJ
57173,AL2,AL2,MSO,4216,DEN,3751,Y,0,CRJ
57174,AL2,AL2,MSP,3858,CLE,3486,Y,0,ERJ
57175,AL2,AL2,MSP,3858,DEN,3751,,0,320
57176,AL2,AL2,MSP,3858,EWR,3494,Y,0,ERJ E70
57177,AL2,AL2,MSP,3858,IAD,3714,Y,0,CR7 ERJ
57178,AL2,AL2,MSP,3858,IAH,3550,Y,0,CR7 ERJ E70
57179,AL2,AL2,MSP,3858,LAX,3484,Y,0,CR7
57180,AL2,AL2,MSP,3858,ORD,3830,,0,73G 738 319
57181,AL2,AL2,MSP,3858,SFO,3469,,0,320 739 319
57182,AL2,AL2,MSP,3858,YYZ,193,Y,0,CRA CRJ
57183,AL2,AL2,MSY,3861,CLE,3486,Y,0,ERJ
57184,AL2,AL2,MSY,3861,DEN,3751,,0,320 738
57185,AL2,AL2,MSY,3861,EWR,3494,,0,738 320 319
57186,AL2,AL2,MSY,3861,IAD,3714,,0,320 319
57187,AL2,AL2,MSY,3861,IAH,3550,,0,319 738 73G 320
57188,AL2,AL2,MSY,3861,LAX,3484,,0,738 739
57189,AL2,AL2,MSY,3861,ORD,3830,,0,320 319
57190,AL2,AL2,MSY,3861,SFO,3469,,0,320 319 738
57191,AL2,AL2,MSY,3861,YYZ,193,Y,0,CRA
57192,AL2,AL2,MTJ,6880,DEN,3751,,0,DH4
57193,AL2,AL2,MTY,1825,IAH,3550,Y,0,ERJ
57194,AL2,AL2,MTY,1825,ORD,3830,Y,0,CR7
57195,AL2,AL2,MUC,346,BOS,3448,Y,0,333
57196,AL2,AL2,MUC,346,EWR,3494,,0,764
57197,AL2,AL2,MUC,346,IAD,3714,,0,764
57198,AL2,AL2,MUC,346,IAH,3550,,0,764
57199,AL2,AL2,MUC,346,JFK,3797,Y,0,333
57200,AL2,AL2,MUC,346,LAX,3484,Y,0,346
57201,AL2,AL2,MUC,346,ORD,3830,,0,763 777
57202,AL2,AL2,MUC,346,SFO,3469,Y,0,346
57203,AL2,AL2,MXP,1524,EWR,3494,,0,764
57204,AL2,AL2,MYR,3515,EWR,3494,Y,0,DH4
57205,AL2,AL2,MYR,3515,ORD,3830,Y,0,E70
57206,AL2,AL2,NAS,1953,EWR,3494,,0,320 738
57207,AL2,AL2,NAS,1953,IAH,3550,,0,320 738 739
57208,AL2,AL2,NAS,1953,ORD,3830,Y,0,CR7
57209,AL2,AL2,NBO,4059,BRU,302,Y,0,332
57210,AL2,AL2,NBO,4059,DAR,1177,Y,0,333
57211,AL2,AL2,NBO,4059,ZRH,1678,Y,0,333
57212,AL2,AL2,NGO,3942,GUM,2246,,0,73G 738
57213,AL2,AL2,NRT,2279,BKK,3885,Y,0,777
57214,AL2,AL2,NRT,2279,DEN,3751,,0,788
57215,AL2,AL2,NRT,2279,EWR,3494,,0,777
57216,AL2,AL2,NRT,2279,GUM,2246,,0,777 738
57217,AL2,AL2,NRT,2279,HNL,3728,,0,744
57218,AL2,AL2,NRT,2279,IAD,3714,,0,777
57219,AL2,AL2,NRT,2279,IAH,3550,,0,777
57220,AL2,AL2,NRT,2279,ICN,3930,,0,738
57221,AL2,AL2,NRT,2279,JFK,3797,Y,0,77W
57222,AL2,AL2,NRT,2279,LAX,3484,,0,788
57223,AL2,AL2,NRT,2279,ORD,3830,,0,744
57224,AL2,AL2,NRT,2279,SEA,3577,Y,0,788
57225,AL2,AL2,NRT,2279,SFO,3469,,0,744
57226,AL2,AL2,NRT,2279,SIN,3316,,0,777
57227,AL2,AL2,NRT,2279,SJC,3748,Y,0,788
57228,AL2,AL2,NSI,4161,BRU,302,Y,0,332
57229,AL2,AL2,NSI,4161,DLA,897,Y,0,332
57230,AL2,AL2,OAX,1829,IAH,3550,Y,0,ERJ
57231,AL2,AL2,OGG,3456,DEN,3751,,0,752
57232,AL2,AL2,OGG,3456,HNL,3728,Y,0,AT7
57233,AL2,AL2,OGG,3456,LAX,3484,,0,753 738
57234,AL2,AL2,OGG,3456,ORD,3830,,0,777
57235,AL2,AL2,OGG,3456,SFO,3469,,0,753 738
57236,AL2,AL2,OKC,3863,DEN,3751,Y,0,DH4 ERJ CRJ
57237,AL2,AL2,OKC,3863,EWR,3494,Y,0,ERJ
57238,AL2,AL2,OKC,3863,IAD,3714,Y,0,E70 CR7
57239,AL2,AL2,OKC,3863,IAH,3550,,0,738 319 320 739
57240,AL2,AL2,OKC,3863,LAX,3484,Y,0,CR7
57241,AL2,AL2,OKC,3863,ORD,3830,Y,0,E70 ERJ ER4 CR7
57242,AL2,AL2,OKC,3863,SFO,3469,Y,0,CR7
57243,AL2,AL2,OKJ,2327,GUM,2246,,0,73G
57244,AL2,AL2,OMA,3454,DEN,3751,,0,738 73G 319
57245,AL2,AL2,OMA,3454,EWR,3494,Y,0,ERJ
57246,AL2,AL2,OMA,3454,IAH,3550,Y,0,ERJ
57247,AL2,AL2,OMA,3454,ORD,3830,,0,738 319 73G
57248,AL2,AL2,ONT,3734,DEN,3751,Y,0,CRJ
57249,AL2,AL2,ONT,3734,IAH,3550,Y,0,CR7
57250,AL2,AL2,ONT,3734,SFO,3469,Y,0,CRJ
57251,AL2,AL2,ORD,3830,ABE,4355,Y,0,ERJ ER4
57252,AL2,AL2,ORD,3830,ABQ,4019,Y,0,CR7 E70
57253,AL2,AL2,ORD,3830,ACY,3524,Y,0,ERJ
57254,AL2,AL2,ORD,3830,ALB,3864,,0,319 73G 738 739
57255,AL2,AL2,ORD,3830,AMS,580,,0,763
57256,AL2,AL2,ORD,3830,ANC,3774,,0,738
57257,AL2,AL2,ORD,3830,ATL,3682,Y,0,CR7 E70
57258,AL2,AL2,ORD,3830,ATW,4047,Y,0,CRJ ERJ CR7
57259,AL2,AL2,ORD,3830,AUS,3673,,0,319 320
57260,AL2,AL2,ORD,3830,AVL,4007,Y,0,CRJ
57261,AL2,AL2,ORD,3830,AVP,4286,Y,0,ERJ
57262,AL2,AL2,ORD,3830,BDL,3825,,0,73G 738 319
57263,AL2,AL2,ORD,3830,BHM,3811,Y,0,CRJ ERJ
57264,AL2,AL2,ORD,3830,BNA,3690,Y,0,ERJ CRJ
57265,AL2,AL2,ORD,3830,BOI,3495,Y,0,CR7
57266,AL2,AL2,ORD,3830,BOS,3448,,0,320 752 739 738 73G 319
57267,AL2,AL2,ORD,3830,BRU,302,,0,777
57268,AL2,AL2,ORD,3830,BTV,3711,Y,0,ERJ CR7 CRJ
57269,AL2,AL2,ORD,3830,BUF,3820,,0,738 739 320
57270,AL2,AL2,ORD,3830,BWI,3849,,0,319 320 739 738
57271,AL2,AL2,ORD,3830,BZN,4020,Y,0,CR7
57272,AL2,AL2,ORD,3830,CAE,3561,Y,0,ERJ CRJ
57273,AL2,AL2,ORD,3830,CAK,4112,Y,0,ERJ
57274,AL2,AL2,ORD,3830,CDG,1382,,0,763
57275,AL2,AL2,ORD,3830,CHS,3806,Y,0,CRJ ERJ CR7
57276,AL2,AL2,ORD,3830,CID,4043,Y,0,ER4 CRJ CR7 ERJ E70
57277,AL2,AL2,ORD,3830,CLE,3486,,0,73G 738
57278,AL2,AL2,ORD,3830,CLT,3876,,0,320 319
57279,AL2,AL2,ORD,3830,CMH,3759,,0,738 319 739
57280,AL2,AL2,ORD,3830,CMX,5732,Y,0,CRJ
57281,AL2,AL2,ORD,3830,COS,3819,Y,0,CRJ ERJ CR7
57282,AL2,AL2,ORD,3830,CRW,4285,Y,0,ERJ
57283,AL2,AL2,ORD,3830,CUN,1852,,0,739 738
57284,AL2,AL2,ORD,3830,CVG,3488,Y,0,CR7 ERJ ER4 CRJ
57285,AL2,AL2,ORD,3830,CWA,4045,Y,0,ERJ
57286,AL2,AL2,ORD,3830,DAY,3627,Y,0,ER4 ERJ CR7 CRJ
57287,AL2,AL2,ORD,3830,DCA,3520,,0,320 319 738 73G 752
57288,AL2,AL2,ORD,3830,DEN,3751,,0,752 738 320 739 73G 753 319
57289,AL2,AL2,ORD,3830,DFW,3670,,0,73G 738 320
57290,AL2,AL2,ORD,3830,DLH,3598,Y,0,CRJ
57291,AL2,AL2,ORD,3830,DSM,3729,,0,319 73G
57292,AL2,AL2,ORD,3830,DTW,3645,,0,320
57293,AL2,AL2,ORD,3830,DUB,599,Y,0,330 332
57294,AL2,AL2,ORD,3830,DUS,345,Y,0,343
57295,AL2,AL2,ORD,3830,EAU,5735,Y,0,CRJ
57296,AL2,AL2,ORD,3830,ELM,3946,Y,0,ERJ
57297,AL2,AL2,ORD,3830,EWR,3494,,0,319 320 73G 763 752 739 738
57298,AL2,AL2,ORD,3830,FAR,4292,Y,0,CRJ ERJ
57299,AL2,AL2,ORD,3830,FLL,3533,,0,738 752 320 739
57300,AL2,AL2,ORD,3830,FOE,3843,Y,0,ERJ
57301,AL2,AL2,ORD,3830,FRA,340,,0,777 744
57302,AL2,AL2,ORD,3830,FSD,4009,Y,0,ERJ CRJ CR7
57303,AL2,AL2,ORD,3830,FWA,4041,Y,0,CRJ
57304,AL2,AL2,ORD,3830,GRB,3653,Y,0,CRJ ERJ
57305,AL2,AL2,ORD,3830,GRR,3685,,0,319 320
57306,AL2,AL2,ORD,3830,GRU,2564,,0,777
57307,AL2,AL2,ORD,3830,GSO,4008,Y,0,ERJ CR7 CRJ ER4
57308,AL2,AL2,ORD,3830,GSP,4034,Y,0,ER4 ERJ CRJ
57309,AL2,AL2,ORD,3830,HKG,3077,,0,777
57310,AL2,AL2,ORD,3830,HNL,3728,,0,777
57311,AL2,AL2,ORD,3830,HPN,3589,Y,0,ERJ
57312,AL2,AL2,ORD,3830,HSV,4113,Y,0,ERJ
57313,AL2,AL2,ORD,3830,IAD,3714,,0,777 320 752 739 73G 753 319
57314,AL2,AL2,ORD,3830,IAH,3550,,0,739 738 752 320 73G 319
57315,AL2,AL2,ORD,3830,ICT,3457,Y,0,ER4 ERJ CR7 CRJ
57316,AL2,AL2,ORD,3830,IND,3585,Y,0,ERJ CRJ CR7 E70
57317,AL2,AL2,ORD,3830,JAN,3580,Y,0,ERJ
57318,AL2,AL2,ORD,3830,JAX,3712,,0,73G 320
57319,AL2,AL2,ORD,3830,LAN,3544,Y,0,ERJ
57320,AL2,AL2,ORD,3830,LAS,3877,,0,738 752 320 319 73G 739 753
57321,AL2,AL2,ORD,3830,LAX,3484,,0,738 753 320 739 752 319
57322,AL2,AL2,ORD,3830,LEX,4017,Y,0,ERJ CRJ
57323,AL2,AL2,ORD,3830,LGA,3697,,0,738 320 319 752 73G
57324,AL2,AL2,ORD,3830,LHR,507,,0,763
57325,AL2,AL2,ORD,3830,LIT,3660,Y,0,ERJ
57326,AL2,AL2,ORD,3830,LNK,3543,Y,0,ERJ CRJ
57327,AL2,AL2,ORD,3830,MBS,4128,Y,0,CRJ
57328,AL2,AL2,ORD,3830,MCI,3458,,0,73G 738
57329,AL2,AL2,ORD,3830,MCO,3878,,0,739 752 73G 320 738
57330,AL2,AL2,ORD,3830,MDT,3542,,0,319 320
57331,AL2,AL2,ORD,3830,MEM,3473,Y,0,ER4 CRJ ERJ
57332,AL2,AL2,ORD,3830,MEX,1824,,0,320 319
57333,AL2,AL2,ORD,3830,MHT,4011,Y,0,CR7 ERJ
57334,AL2,AL2,ORD,3830,MIA,3576,Y,0,CR7
57335,AL2,AL2,ORD,3830,MKE,3717,Y,0,CRJ
57336,AL2,AL2,ORD,3830,MKG,5754,Y,0,CRJ
57337,AL2,AL2,ORD,3830,MLI,4072,Y,0,ER4 CRJ ERJ CR7
57338,AL2,AL2,ORD,3830,MOB,3782,Y,0,ERJ
57339,AL2,AL2,ORD,3830,MSN,3459,Y,0,CRJ CR7 ERJ
57340,AL2,AL2,ORD,3830,MSP,3858,,0,73G 738 319 320
57341,AL2,AL2,ORD,3830,MSY,3861,,0,320 319
57342,AL2,AL2,ORD,3830,MTY,1825,Y,0,CR7
57343,AL2,AL2,ORD,3830,MUC,346,,0,763 777
57344,AL2,AL2,ORD,3830,MYR,3515,Y,0,E70
57345,AL2,AL2,ORD,3830,NAS,1953,Y,0,CR7
57346,AL2,AL2,ORD,3830,NRT,2279,,0,744
57347,AL2,AL2,ORD,3830,OGG,3456,,0,777
57348,AL2,AL2,ORD,3830,OKC,3863,Y,0,E70 ER4 ERJ CR7
57349,AL2,AL2,ORD,3830,OMA,3454,,0,319 73G 738
57350,AL2,AL2,ORD,3830,ORF,3611,Y,0,CRJ ER4 ERJ CR7
57351,AL2,AL2,ORD,3830,PAH,4117,Y,0,CRJ
57352,AL2,AL2,ORD,3830,PDX,3720,,0,739 738 320 752 319
57353,AL2,AL2,ORD,3830,PEK,3364,,0,777
57354,AL2,AL2,ORD,3830,PHL,3752,,0,320 738 739 752 73G
57355,AL2,AL2,ORD,3830,PHX,3462,,0,752 320 739 738
57356,AL2,AL2,ORD,3830,PIA,4046,Y,0,ERJ ER4 CRJ
57357,AL2,AL2,ORD,3830,PIT,3570,,0,738 319 320 739
57358,AL2,AL2,ORD,3830,PNS,3564,Y,0,ERJ
57359,AL2,AL2,ORD,3830,PTY,1871,Y,0,738
57360,AL2,AL2,ORD,3830,PUJ,1760,,0,739 738
57361,AL2,AL2,ORD,3830,PVD,3641,,0,320
57362,AL2,AL2,ORD,3830,PVG,3406,,0,744
57363,AL2,AL2,ORD,3830,PVR,1836,,0,739 320
57364,AL2,AL2,ORD,3830,PWM,3862,Y,0,CR7 ERJ
57365,AL2,AL2,ORD,3830,RAP,4087,Y,0,ERJ
57366,AL2,AL2,ORD,3830,RDU,3626,,0,73G 738
57367,AL2,AL2,ORD,3830,RIC,3608,,0,319
57368,AL2,AL2,ORD,3830,ROA,4016,Y,0,ERJ ER4
57369,AL2,AL2,ORD,3830,ROC,3622,,0,738 320 319
57370,AL2,AL2,ORD,3830,RSW,3793,,0,738 320
57371,AL2,AL2,ORD,3830,SAN,3731,,0,73G 320 738 739 319
57372,AL2,AL2,ORD,3830,SAT,3621,Y,0,CR7 E70
57373,AL2,AL2,ORD,3830,SAV,3613,Y,0,CR7 ERJ CRJ
57374,AL2,AL2,ORD,3830,SBN,4359,Y,0,CR7 ERJ CRJ E70
57375,AL2,AL2,ORD,3830,SCE,4318,Y,0,ERJ
57376,AL2,AL2,ORD,3830,SDF,4014,Y,0,ERJ CRJ E70
57377,AL2,AL2,ORD,3830,SEA,3577,,0,320 752 738 739
57378,AL2,AL2,ORD,3830,SFO,3469,,0,752 739 320 738 753 319 777
57379,AL2,AL2,ORD,3830,SGF,4348,Y,0,ER4 CRJ
57380,AL2,AL2,ORD,3830,SJD,1840,,0,320
57381,AL2,AL2,ORD,3830,SJO,1885,,0,738
57382,AL2,AL2,ORD,3830,SJU,2890,,0,738 739
57383,AL2,AL2,ORD,3830,SLC,3536,Y,0,CR7 E70
57384,AL2,AL2,ORD,3830,SMF,3817,,0,319 739 320
57385,AL2,AL2,ORD,3830,SNA,3867,,0,73G 752 319
57386,AL2,AL2,ORD,3830,SPI,4336,Y,0,CRJ
57387,AL2,AL2,ORD,3830,SRQ,4067,,0,738 319 320
57388,AL2,AL2,ORD,3830,STC,4271,Y,0,CRJ
57389,AL2,AL2,ORD,3830,STL,3678,Y,0,CR7 ERJ ER4
57390,AL2,AL2,ORD,3830,STT,2883,,0,73G
57391,AL2,AL2,ORD,3830,SXM,2899,,0,73G
57392,AL2,AL2,ORD,3830,SYR,3745,Y,0,ER4 ERJ CR7 CRJ
57393,AL2,AL2,ORD,3830,TPA,3646,,0,739 73G 320 738
57394,AL2,AL2,ORD,3830,TUL,3855,Y,0,ERJ CRJ CR7
57395,AL2,AL2,ORD,3830,TVC,4023,Y,0,ERJ CRJ
57396,AL2,AL2,ORD,3830,TYS,3676,Y,0,ERJ
57397,AL2,AL2,ORD,3830,VIE,1613,Y,0,763
57398,AL2,AL2,ORD,3830,XNA,4356,Y,0,ERJ CRJ
57399,AL2,AL2,ORD,3830,YEG,49,Y,0,E70 CR7
57400,AL2,AL2,ORD,3830,YHZ,73,Y,0,ERJ
57401,AL2,AL2,ORD,3830,YOW,100,Y,0,ERJ E70
57402,AL2,AL2,ORD,3830,YQB,111,Y,0,ERJ
57403,AL2,AL2,ORD,3830,YQR,120,Y,0,CRJ
57404,AL2,AL2,ORD,3830,YUL,146,Y,0,CR7 E75 ERJ E70 CRJ
57405,AL2,AL2,ORD,3830,YVR,156,,0,319 320 739 73G 738
57406,AL2,AL2,ORD,3830,YWG,160,Y,0,ERJ CRJ
57407,AL2,AL2,ORD,3830,YXE,166,Y,0,ERJ
57408,AL2,AL2,ORD,3830,YXU,174,Y,0,CRJ
57409,AL2,AL2,ORD,3830,YYC,178,,0,73G
57410,AL2,AL2,ORD,3830,YYZ,193,,0,320 73G 319
57411,AL2,AL2,ORD,3830,ZRH,1678,Y,0,333
57412,AL2,AL2,ORF,3611,EWR,3494,Y,0,DH3 DH4 DH2
57413,AL2,AL2,ORF,3611,IAD,3714,Y,0,ER4 CRJ ERJ DH4 CR7
57414,AL2,AL2,ORF,3611,IAH,3550,Y,0,ERJ
57415,AL2,AL2,ORF,3611,ORD,3830,Y,0,CR7 ERJ CRJ ER4
57416,AL2,AL2,OSL,644,EWR,3494,,0,752
57417,AL2,AL2,OTH,5757,SFO,3469,Y,0,CRJ
57418,AL2,AL2,OUA,246,ABJ,253,Y,0,333
57419,AL2,AL2,OUA,246,BRU,302,Y,0,333
57420,AL2,AL2,PAH,4117,ORD,3830,Y,0,CRJ
57421,AL2,AL2,PBC,1831,IAH,3550,Y,0,ERJ
57422,AL2,AL2,PBI,3722,CLE,3486,Y,0,ERJ
57423,AL2,AL2,PBI,3722,ELH,1943,Y,0,SF3
57424,AL2,AL2,PBI,3722,EWR,3494,,0,73G 739 738 319 320 752
57425,AL2,AL2,PBI,3722,IAH,3550,,0,320
57426,AL2,AL2,PBI,3722,MHH,1930,Y,0,SF3
57427,AL2,AL2,PBI,3722,TPA,3646,Y,0,SF3
57428,AL2,AL2,PDX,3720,DEN,3751,,0,739 738 752 320 73G
57429,AL2,AL2,PDX,3720,EUG,4099,Y,0,EM2
57430,AL2,AL2,PDX,3720,EWR,3494,,0,739 319 738
57431,AL2,AL2,PDX,3720,IAD,3714,,0,752 320
57432,AL2,AL2,PDX,3720,IAH,3550,,0,319 739 320 738
57433,AL2,AL2,PDX,3720,LAX,3484,Y,0,CR7 CRJ
57434,AL2,AL2,PDX,3720,LMT,5750,Y,0,EM2
57435,AL2,AL2,PDX,3720,ORD,3830,,0,320 319 752 738 739
57436,AL2,AL2,PDX,3720,RDM,4103,Y,0,EM2
57437,AL2,AL2,PDX,3720,SEA,3577,Y,0,EM2
57438,AL2,AL2,PDX,3720,SFO,3469,,0,319 739 320
57439,AL2,AL2,PDX,3720,YVR,156,Y,0,DH3
57440,AL2,AL2,PDX,3720,YYC,178,Y,0,CRJ
57441,AL2,AL2,PEK,3364,EWR,3494,,0,777
57442,AL2,AL2,PEK,3364,HNL,3728,Y,0,330
57443,AL2,AL2,PEK,3364,IAD,3714,,0,777
57444,AL2,AL2,PEK,3364,IAH,3550,Y,0,773
57445,AL2,AL2,PEK,3364,JFK,3797,Y,0,773
57446,AL2,AL2,PEK,3364,LAX,3484,Y,0,773
57447,AL2,AL2,PEK,3364,ORD,3830,,0,777
57448,AL2,AL2,PEK,3364,SFO,3469,,0,744
57449,AL2,AL2,PGA,4124,DEN,3751,Y,0,BE1
57450,AL2,AL2,PHC,275,LOS,273,Y,0,333
57451,AL2,AL2,PHL,3752,DEN,3751,,0,738 319 739 752 320
57452,AL2,AL2,PHL,3752,IAD,3714,Y,0,ER4
57453,AL2,AL2,PHL,3752,IAH,3550,,0,320 73G 738 739 319
57454,AL2,AL2,PHL,3752,ORD,3830,,0,320 738 739 752 73G 319
57455,AL2,AL2,PHL,3752,SFO,3469,,0,739 738 319 752
57456,AL2,AL2,PHL,3752,YYZ,193,Y,0,E75
57457,AL2,AL2,PHX,3462,CLE,3486,,0,320 738 319
57458,AL2,AL2,PHX,3462,DEN,3751,,0,738 752 739 320
57459,AL2,AL2,PHX,3462,EWR,3494,,0,319 739 320 738
57460,AL2,AL2,PHX,3462,IAD,3714,,0,320 738
57461,AL2,AL2,PHX,3462,IAH,3550,,0,738 320 739 319 73G
57462,AL2,AL2,PHX,3462,LAX,3484,Y,0,CR7 CRJ
57463,AL2,AL2,PHX,3462,ORD,3830,,0,319 739 738 320 752
57464,AL2,AL2,PHX,3462,SFO,3469,,0,320
57465,AL2,AL2,PHX,3462,SOW,7078,Y,0,BE1
57466,AL2,AL2,PIA,4046,DEN,3751,Y,0,CRJ
57467,AL2,AL2,PIA,4046,ORD,3830,Y,0,ER4 ERJ CRJ
57468,AL2,AL2,PIR,5761,DEN,3751,Y,0,BE1
57469,AL2,AL2,PIR,5761,HON,3491,Y,0,BE1
57470,AL2,AL2,PIT,3570,DEN,3751,,0,738 320 739
57471,AL2,AL2,PIT,3570,EWR,3494,,0,DH4
57472,AL2,AL2,PIT,3570,IAD,3714,Y,0,DH4 ERJ CR7
57473,AL2,AL2,PIT,3570,IAH,3550,,0,319 320 738 73G
57474,AL2,AL2,PIT,3570,LAX,3484,,0,319 738 320
57475,AL2,AL2,PIT,3570,ORD,3830,,0,738 320 319 73G
57476,AL2,AL2,PIT,3570,SFO,3469,,0,320 319 738
57477,AL2,AL2,PIT,3570,YYZ,193,Y,0,DH1
57478,AL2,AL2,PKB,4114,CLE,3486,Y,0,BE1
57479,AL2,AL2,PLS,1754,EWR,3494,,0,739 738
57480,AL2,AL2,PNI,2255,KSA,2257,,0,738
57481,AL2,AL2,PNI,2255,KWA,2251,,0,738
57482,AL2,AL2,PNI,2255,TKK,2254,,0,73G 738
57483,AL2,AL2,PNS,3564,IAH,3550,Y,0,ERJ
57484,AL2,AL2,PNS,3564,MCO,3878,Y,0,SF3
57485,AL2,AL2,PNS,3564,ORD,3830,Y,0,ERJ
57486,AL2,AL2,PNS,3564,TPA,3646,Y,0,SF3
57487,AL2,AL2,POP,1761,EWR,3494,,0,739
57488,AL2,AL2,POS,2902,EWR,3494,,0,738
57489,AL2,AL2,POS,2902,IAH,3550,,0,738
57490,AL2,AL2,PRG,1587,BRU,302,Y,0,DH4
57491,AL2,AL2,PSC,6133,DEN,3751,Y,0,CRJ
57492,AL2,AL2,PSC,6133,SFO,3469,Y,0,CRJ
57493,AL2,AL2,PSP,3839,DEN,3751,,0,319
57494,AL2,AL2,PSP,3839,IAH,3550,Y,0,CR7
57495,AL2,AL2,PSP,3839,LAS,3877,Y,0,EM2
57496,AL2,AL2,PSP,3839,LAX,3484,Y,0,EM2 CR7
57497,AL2,AL2,PSP,3839,SFO,3469,Y,0,CRJ CR7
57498,AL2,AL2,PTY,1871,BOS,3448,,0,73G
57499,AL2,AL2,PTY,1871,EWR,3494,,0,739
57500,AL2,AL2,PTY,1871,IAD,3714,,0,73G
57501,AL2,AL2,PTY,1871,IAH,3550,,0,739
57502,AL2,AL2,PTY,1871,JFK,3797,Y,0,738
57503,AL2,AL2,PTY,1871,LAS,3877,Y,0,738
57504,AL2,AL2,PTY,1871,LAX,3484,Y,0,738
57505,AL2,AL2,PTY,1871,MCO,3878,,0,73G 738
57506,AL2,AL2,PTY,1871,MIA,3576,,0,738
57507,AL2,AL2,PTY,1871,ORD,3830,Y,0,738
57508,AL2,AL2,PUB,3527,DEN,3751,Y,0,EM2
57509,AL2,AL2,PUJ,1760,EWR,3494,,0,753 739
57510,AL2,AL2,PUJ,1760,IAD,3714,,0,739
57511,AL2,AL2,PUJ,1760,ORD,3830,,0,739 738
57512,AL2,AL2,PVD,3641,EWR,3494,Y,0,DH3 DH2 ERJ
57513,AL2,AL2,PVD,3641,IAD,3714,Y,0,DH4 CR7 DH2 CRJ
57514,AL2,AL2,PVD,3641,ORD,3830,,0,320
57515,AL2,AL2,PVG,3406,EWR,3494,,0,777
57516,AL2,AL2,PVG,3406,LAX,3484,,0,788
57517,AL2,AL2,PVG,3406,ORD,3830,,0,744
57518,AL2,AL2,PVG,3406,SFO,3469,,0,744
57519,AL2,AL2,PVR,1836,DEN,3751,,0,738
57520,AL2,AL2,PVR,1836,EWR,3494,,0,738
57521,AL2,AL2,PVR,1836,IAH,3550,,0,738
57522,AL2,AL2,PVR,1836,LAX,3484,,0,738
57523,AL2,AL2,PVR,1836,ORD,3830,,0,739 320
57524,AL2,AL2,PVR,1836,SFO,3469,,0,320
